Buchungstag,Valuta,Belegnummer,Buchungstext,Gegenkonto,Betrag (EUR),Währung,Kunde/Lieferant,IBAN,Verwendungszweck
2025-03-13,2025-03-13,BNR-107020,Strom,16000,-218.37,EUR,SAP,DE12345678901234567890,Strom SAP 2025-03
2024-08-09,2024-08-09,BNR-107021,Finanzamt Zahlung,17000,-1909.94,EUR,Finanzamt Köln,DE12500105170648489890,Finanzamt Zahlung Finanzamt Köln 2024-08
2024-03-01,2024-03-01,BNR-107022,Reisekosten,67600,-3052.29,EUR,Lisa Schmidt,DE44500105175407324931,Reisekosten Lisa Schmidt 2024-03
2024-11-04,2024-11-04,BNR-107023,Finanzamt Erstattung,17000,1465.81,EUR,Finanzamt Berlin,DE12500105170648489890,Finanzamt Erstattung Finanzamt Berlin 2024-11
2024-10-05,2024-10-05,BNR-107024,Gehalt,60000,-855.22,EUR,Lisa Schmidt,DE16530601800000001900,Gehalt Lisa Schmidt 2024-10
2024-11-16,2024-11-16,BNR-107025,Strom,16000,-541.61,EUR,Stromio Business,DE89370400440532013000,Strom Stromio Business 2024-11
2024-06-08,2024-06-08,BNR-107026,Strom,16000,-379.26,EUR,AWS,DE76543210987654321000,Strom AWS 2024-06
2024-10-08,2024-10-08,BNR-107027,Finanzamt Zahlung,17000,-1166.31,EUR,Finanzamt Berlin,DE89370400440532013000,Finanzamt Zahlung Finanzamt Berlin 2024-10
2024-12-14,2024-12-14,BNR-107028,Miete,69000,-1311.25,EUR,Cowork Space Berlin,DE75512108001245126199,Miete Cowork Space Berlin 2024-12
2025-02-05,2025-02-05,BNR-107029,Zahlungseingang,10000,6890.14,EUR,Industriepartner AG,DE62500105170648482300,Zahlungseingang Industriepartner AG 2025-02
2025-03-15,2025-03-15,BNR-107030,Gehalt,60000,-1122.69,EUR,Lisa Schmidt,DE75512108001245126199,Gehalt Lisa Schmidt 2025-03
2024-12-21,2024-12-21,BNR-107031,Strom,16000,-426.0,EUR,Microsoft,DE62500105170648482300,Strom Microsoft 2024-12
2024-07-09,2024-07-09,BNR-107032,Finanzamt Erstattung,17000,498.91,EUR,Finanzamt Köln,DE89370400440532013000,Finanzamt Erstattung Finanzamt Köln 2024-07
2024-12-18,2024-12-18,BNR-107033,Finanzamt Zahlung,17000,-1755.61,EUR,Finanzamt Köln,DE75512108001245126199,Finanzamt Zahlung Finanzamt Köln 2024-12
2025-02-08,2025-02-08,BNR-107034,Softwarelizenz,48000,-334.54,EUR,Adobe,DE12500105170648489890,Softwarelizenz Adobe 2025-02
2024-06-08,2024-06-08,BNR-107035,Finanzamt Erstattung,17000,1189.15,EUR,Finanzamt München,DE12345678901234567890,Finanzamt Erstattung Finanzamt München 2024-06
2024-11-08,2024-11-08,BNR-107036,Reisekosten,67600,-2049.24,EUR,Tom Berger,DE12500105170648489890,Reisekosten Tom Berger 2024-11
2024-05-15,2024-05-15,BNR-107037,Zahlungseingang,10000,1688.77,EUR,Meyer & Co KG,DE12345678901234567890,Zahlungseingang Meyer & Co KG 2024-05
2024-10-24,2024-10-24,BNR-107038,Reisekosten,67600,-3900.15,EUR,Anna Weber,DE12345678901234567890,Reisekosten Anna Weber 2024-10
2025-02-24,2025-02-24,BNR-107039,Gehalt,60000,-509.55,EUR,Anna Weber,DE76543210987654321000,Gehalt Anna Weber 2025-02
2024-07-25,2024-07-25,BNR-107040,Strom,16000,-848.79,EUR,Microsoft,DE16530601800000001900,Strom Microsoft 2024-07
2025-01-13,2025-01-13,BNR-107041,Gehalt,60000,-990.34,EUR,Lisa Schmidt,DE12345678901234567890,Gehalt Lisa Schmidt 2025-01
2024-10-07,2024-10-07,BNR-107042,Miete,69000,-1319.95,EUR,Cowork Space Berlin,DE12345678901234567890,Miete Cowork Space Berlin 2024-10
2024-06-16,2024-06-16,BNR-107043,Softwarelizenz,48000,-566.42,EUR,AWS,DE44500105175407324931,Softwarelizenz AWS 2024-06
2024-02-09,2024-02-09,BNR-107044,Finanzamt Erstattung,17000,592.58,EUR,Finanzamt Köln,DE76543210987654321000,Finanzamt Erstattung Finanzamt Köln 2024-02
2025-02-04,2025-02-04,BNR-107045,Zahlungseingang,10000,3099.5,EUR,Industriepartner AG,DE12500105170648489890,Zahlungseingang Industriepartner AG 2025-02
2024-03-28,2024-03-28,BNR-107046,Gehalt,60000,-2891.63,EUR,Anna Weber,DE62500105170648482300,Gehalt Anna Weber 2024-03
2024-03-22,2024-03-22,BNR-107047,Zahlungseingang,10000,2591.93,EUR,Meyer & Co KG,DE12345678901234567890,Zahlungseingang Meyer & Co KG 2024-03
2024-08-04,2024-08-04,BNR-107048,Miete,69000,-1204.45,EUR,Büropark Mitte GmbH,DE12500105170648489890,Miete Büropark Mitte GmbH 2024-08
2025-04-14,2025-04-14,BNR-107049,Miete,69000,-1117.25,EUR,Büropark Mitte GmbH,DE89370400440532013000,Miete Büropark Mitte GmbH 2025-04
2024-05-13,2024-05-13,BNR-107050,Gehalt,60000,-811.36,EUR,Anna Weber,DE76543210987654321000,Gehalt Anna Weber 2024-05
2024-11-09,2024-11-09,BNR-107051,Reisekosten,67600,-3226.87,EUR,Lisa Schmidt,DE16530601800000001900,Reisekosten Lisa Schmidt 2024-11
2025-04-23,2025-04-23,BNR-107052,Miete,69000,-1839.23,EUR,Büropark Mitte GmbH,DE76543210987654321000,Miete Büropark Mitte GmbH 2025-04
2024-08-08,2024-08-08,BNR-107053,Zahlungseingang,10000,4829.13,EUR,Kundenwelt GmbH,DE62500105170648482300,Zahlungseingang Kundenwelt GmbH 2024-08
2025-01-03,2025-01-03,BNR-107054,Reisekosten,67600,-961.43,EUR,Anna Weber,DE12345678901234567890,Reisekosten Anna Weber 2025-01
2024-09-07,2024-09-07,BNR-107055,Finanzamt Erstattung,17000,1793.49,EUR,Finanzamt Köln,DE12500105170648489890,Finanzamt Erstattung Finanzamt Köln 2024-09
2024-04-28,2024-04-28,BNR-107056,Finanzamt Zahlung,17000,-1831.26,EUR,Finanzamt Berlin,DE44500105175407324931,Finanzamt Zahlung Finanzamt Berlin 2024-04
2024-08-07,2024-08-07,BNR-107057,Reisekosten,67600,-1572.61,EUR,Tom Berger,DE12500105170648489890,Reisekosten Tom Berger 2024-08
2024-01-05,2024-01-05,BNR-107058,Miete,69000,-1713.42,EUR,Büropark Mitte GmbH,DE75512108001245126199,Miete Büropark Mitte GmbH 2024-01
2025-04-10,2025-04-10,BNR-107059,Gehalt,60000,-3050.8,EUR,Anna Weber,DE12500105170648489890,Gehalt Anna Weber 2025-04
2025-02-20,2025-02-20,BNR-107060,Gehalt,60000,-3882.97,EUR,Tom Berger,DE16530601800000001900,Gehalt Tom Berger 2025-02
2024-03-02,2024-03-02,BNR-107061,Softwarelizenz,48000,-912.64,EUR,Stromio Business,DE75512108001245126199,Softwarelizenz Stromio Business 2024-03
2024-12-28,2024-12-28,BNR-107062,Strom,16000,-985.14,EUR,SAP,DE76543210987654321000,Strom SAP 2024-12
2024-05-18,2024-05-18,BNR-107063,Miete,69000,-888.61,EUR,Cowork Space Berlin,DE16530601800000001900,Miete Cowork Space Berlin 2024-05
2024-04-13,2024-04-13,BNR-107064,Finanzamt Zahlung,17000,-1374.65,EUR,Finanzamt Köln,DE12345678901234567890,Finanzamt Zahlung Finanzamt Köln 2024-04
2024-12-24,2024-12-24,BNR-107065,Softwarelizenz,48000,-665.4,EUR,SAP,DE75512108001245126199,Softwarelizenz SAP 2024-12
2025-02-06,2025-02-06,BNR-107066,Gehalt,60000,-3079.09,EUR,Lisa Schmidt,DE89370400440532013000,Gehalt Lisa Schmidt 2025-02
2024-03-06,2024-03-06,BNR-107067,Softwarelizenz,48000,-688.75,EUR,SAP,DE44500105175407324931,Softwarelizenz SAP 2024-03
2024-04-28,2024-04-28,BNR-107068,Miete,69000,-1524.22,EUR,Büropark Mitte GmbH,DE75512108001245126199,Miete Büropark Mitte GmbH 2024-04
2024-05-21,2024-05-21,BNR-107069,Strom,16000,-903.65,EUR,Stromio Business,DE12345678901234567890,Strom Stromio Business 2024-05
2024-11-20,2024-11-20,BNR-107070,Reisekosten,67600,-2799.21,EUR,Anna Weber,DE75512108001245126199,Reisekosten Anna Weber 2024-11
2024-01-17,2024-01-17,BNR-107071,Zahlungseingang,10000,1150.94,EUR,Industriepartner AG,DE16530601800000001900,Zahlungseingang Industriepartner AG 2024-01
2024-09-20,2024-09-20,BNR-107072,Gehalt,60000,-1551.6,EUR,Tom Berger,DE12500105170648489890,Gehalt Tom Berger 2024-09
2024-03-01,2024-03-01,BNR-107073,Gehalt,60000,-3952.2,EUR,Lisa Schmidt,DE12345678901234567890,Gehalt Lisa Schmidt 2024-03
2025-04-10,2025-04-10,BNR-107074,Zahlungseingang,10000,6291.94,EUR,ACME GmbH,DE76543210987654321000,Zahlungseingang ACME GmbH 2025-04
2024-10-10,2024-10-10,BNR-107075,Softwarelizenz,48000,-300.8,EUR,SAP,DE44500105175407324931,Softwarelizenz SAP 2024-10
2024-01-20,2024-01-20,BNR-107076,Strom,16000,-514.32,EUR,AWS,DE12345678901234567890,Strom AWS 2024-01
2024-05-11,2024-05-11,BNR-107077,Gehalt,60000,-1094.23,EUR,Lisa Schmidt,DE75512108001245126199,Gehalt Lisa Schmidt 2024-05
2025-03-07,2025-03-07,BNR-107078,Finanzamt Erstattung,17000,389.99,EUR,Finanzamt München,DE12500105170648489890,Finanzamt Erstattung Finanzamt München 2025-03
2024-09-20,2024-09-20,BNR-107079,Gehalt,60000,-3496.27,EUR,Anna Weber,DE16530601800000001900,Gehalt Anna Weber 2024-09
2024-07-03,2024-07-03,BNR-107080,Miete,69000,-1293.01,EUR,Cowork Space Berlin,DE75512108001245126199,Miete Cowork Space Berlin 2024-07
2024-02-21,2024-02-21,BNR-107081,Finanzamt Erstattung,17000,1528.67,EUR,Finanzamt Köln,DE62500105170648482300,Finanzamt Erstattung Finanzamt Köln 2024-02
2025-05-01,2025-05-01,BNR-107082,Miete,69000,-1656.63,EUR,Büropark Mitte GmbH,DE12345678901234567890,Miete Büropark Mitte GmbH 2025-05
2024-06-21,2024-06-21,BNR-107083,Softwarelizenz,48000,-881.97,EUR,Microsoft,DE62500105170648482300,Softwarelizenz Microsoft 2024-06
2025-03-27,2025-03-27,BNR-107084,Zahlungseingang,10000,1206.42,EUR,ACME GmbH,DE16530601800000001900,Zahlungseingang ACME GmbH 2025-03
2025-04-27,2025-04-27,BNR-107085,Strom,16000,-949.09,EUR,Stromio Business,DE62500105170648482300,Strom Stromio Business 2025-04
2024-04-03,2024-04-03,BNR-107086,Miete,69000,-1556.49,EUR,Büropark Mitte GmbH,DE12345678901234567890,Miete Büropark Mitte GmbH 2024-04
2024-04-24,2024-04-24,BNR-107087,Zahlungseingang,10000,2180.68,EUR,Meyer & Co KG,DE62500105170648482300,Zahlungseingang Meyer & Co KG 2024-04
2025-01-07,2025-01-07,BNR-107088,Finanzamt Erstattung,17000,521.09,EUR,Finanzamt München,DE62500105170648482300,Finanzamt Erstattung Finanzamt München 2025-01
2024-04-22,2024-04-22,BNR-107089,Zahlungseingang,10000,1959.97,EUR,Kundenwelt GmbH,DE12345678901234567890,Zahlungseingang Kundenwelt GmbH 2024-04
2025-02-09,2025-02-09,BNR-107090,Softwarelizenz,48000,-577.73,EUR,AWS,DE62500105170648482300,Softwarelizenz AWS 2025-02
2024-10-13,2024-10-13,BNR-107091,Miete,69000,-1148.62,EUR,Cowork Space Berlin,DE16530601800000001900,Miete Cowork Space Berlin 2024-10
2024-07-06,2024-07-06,BNR-107092,Gehalt,60000,-3483.17,EUR,Anna Weber,DE89370400440532013000,Gehalt Anna Weber 2024-07
2024-02-01,2024-02-01,BNR-107093,Zahlungseingang,10000,5278.64,EUR,ACME GmbH,DE89370400440532013000,Zahlungseingang ACME GmbH 2024-02
2024-09-16,2024-09-16,BNR-107094,Finanzamt Zahlung,17000,-976.09,EUR,Finanzamt Köln,DE75512108001245126199,Finanzamt Zahlung Finanzamt Köln 2024-09
2024-11-08,2024-11-08,BNR-107095,Strom,16000,-955.28,EUR,Stromio Business,DE62500105170648482300,Strom Stromio Business 2024-11
2024-10-06,2024-10-06,BNR-107096,Finanzamt Erstattung,17000,1297.47,EUR,Finanzamt München,DE16530601800000001900,Finanzamt Erstattung Finanzamt München 2024-10
2024-08-09,2024-08-09,BNR-107097,Reisekosten,67600,-3070.28,EUR,Anna Weber,DE44500105175407324931,Reisekosten Anna Weber 2024-08
2025-04-02,2025-04-02,BNR-107098,Finanzamt Erstattung,17000,1785.81,EUR,Finanzamt München,DE62500105170648482300,Finanzamt Erstattung Finanzamt München 2025-04
2024-09-27,2024-09-27,BNR-107099,Miete,69000,-1014.11,EUR,Büropark Mitte GmbH,DE16530601800000001900,Miete Büropark Mitte GmbH 2024-09
2024-01-05,2024-01-05,BNR-107100,Miete,69000,-906.53,EUR,Büropark Mitte GmbH,DE89370400440532013000,Miete Büropark Mitte GmbH 2024-01
2024-03-19,2024-03-19,BNR-107101,Finanzamt Erstattung,17000,1031.13,EUR,Finanzamt Berlin,DE12500105170648489890,Finanzamt Erstattung Finanzamt Berlin 2024-03
2024-05-25,2024-05-25,BNR-107102,Softwarelizenz,48000,-960.36,EUR,AWS,DE12345678901234567890,Softwarelizenz AWS 2024-05
2024-06-23,2024-06-23,BNR-107103,Strom,16000,-429.95,EUR,Microsoft,DE75512108001245126199,Strom Microsoft 2024-06
2024-01-05,2024-01-05,BNR-107104,Finanzamt Erstattung,17000,579.72,EUR,Finanzamt München,DE89370400440532013000,Finanzamt Erstattung Finanzamt München 2024-01
2024-12-09,2024-12-09,BNR-107105,Finanzamt Zahlung,17000,-2882.45,EUR,Finanzamt München,DE75512108001245126199,Finanzamt Zahlung Finanzamt München 2024-12
2024-09-18,2024-09-18,BNR-107106,Reisekosten,67600,-536.63,EUR,Anna Weber,DE12500105170648489890,Reisekosten Anna Weber 2024-09
2024-08-11,2024-08-11,BNR-107107,Gehalt,60000,-2695.13,EUR,Tom Berger,DE89370400440532013000,Gehalt Tom Berger 2024-08
2024-07-18,2024-07-18,BNR-107108,Finanzamt Erstattung,17000,1550.45,EUR,Finanzamt Berlin,DE75512108001245126199,Finanzamt Erstattung Finanzamt Berlin 2024-07
2024-05-06,2024-05-06,BNR-107109,Miete,69000,-862.88,EUR,Cowork Space Berlin,DE75512108001245126199,Miete Cowork Space Berlin 2024-05
2024-07-20,2024-07-20,BNR-107110,Softwarelizenz,48000,-233.67,EUR,AWS,DE12500105170648489890,Softwarelizenz AWS 2024-07
2024-02-01,2024-02-01,BNR-107111,Zahlungseingang,10000,3064.15,EUR,Industriepartner AG,DE16530601800000001900,Zahlungseingang Industriepartner AG 2024-02
2024-04-20,2024-04-20,BNR-107112,Zahlungseingang,10000,2217.59,EUR,Kundenwelt GmbH,DE89370400440532013000,Zahlungseingang Kundenwelt GmbH 2024-04
2025-04-14,2025-04-14,BNR-107113,Softwarelizenz,48000,-994.86,EUR,SAP,DE76543210987654321000,Softwarelizenz SAP 2025-04
2024-12-26,2024-12-26,BNR-107114,Softwarelizenz,48000,-258.19,EUR,Microsoft,DE12500105170648489890,Softwarelizenz Microsoft 2024-12
2025-03-26,2025-03-26,BNR-107115,Miete,69000,-1290.26,EUR,Büropark Mitte GmbH,DE75512108001245126199,Miete Büropark Mitte GmbH 2025-03
2024-05-23,2024-05-23,BNR-107116,Finanzamt Zahlung,17000,-758.21,EUR,Finanzamt Köln,DE44500105175407324931,Finanzamt Zahlung Finanzamt Köln 2024-05
2024-11-10,2024-11-10,BNR-107117,Softwarelizenz,48000,-300.88,EUR,Adobe,DE44500105175407324931,Softwarelizenz Adobe 2024-11
2025-01-09,2025-01-09,BNR-107118,Finanzamt Zahlung,17000,-1308.41,EUR,Finanzamt München,DE76543210987654321000,Finanzamt Zahlung Finanzamt München 2025-01
2024-08-31,2024-08-31,BNR-107119,Reisekosten,67600,-880.54,EUR,Tom Berger,DE62500105170648482300,Reisekosten Tom Berger 2024-08
2024-12-10,2024-12-10,BNR-107120,Gehalt,60000,-3501.26,EUR,Tom Berger,DE62500105170648482300,Gehalt Tom Berger 2024-12
2024-04-14,2024-04-14,BNR-107121,Finanzamt Zahlung,17000,-817.88,EUR,Finanzamt München,DE16530601800000001900,Finanzamt Zahlung Finanzamt München 2024-04
2025-01-22,2025-01-22,BNR-107122,Zahlungseingang,10000,4547.86,EUR,Industriepartner AG,DE75512108001245126199,Zahlungseingang Industriepartner AG 2025-01
2024-03-30,2024-03-30,BNR-107123,Strom,16000,-610.3,EUR,Microsoft,DE76543210987654321000,Strom Microsoft 2024-03
2025-03-24,2025-03-24,BNR-107124,Finanzamt Zahlung,17000,-1807.17,EUR,Finanzamt Köln,DE44500105175407324931,Finanzamt Zahlung Finanzamt Köln 2025-03
2025-03-13,2025-03-13,BNR-107125,Zahlungseingang,10000,4802.15,EUR,Kundenwelt GmbH,DE44500105175407324931,Zahlungseingang Kundenwelt GmbH 2025-03
2024-05-22,2024-05-22,BNR-107126,Finanzamt Erstattung,17000,1902.51,EUR,Finanzamt München,DE16530601800000001900,Finanzamt Erstattung Finanzamt München 2024-05
2024-02-24,2024-02-24,BNR-107127,Reisekosten,67600,-2940.3,EUR,Tom Berger,DE12345678901234567890,Reisekosten Tom Berger 2024-02
2024-01-03,2024-01-03,BNR-107128,Reisekosten,67600,-1707.57,EUR,Tom Berger,DE89370400440532013000,Reisekosten Tom Berger 2024-01
2024-12-02,2024-12-02,BNR-107129,Reisekosten,67600,-3008.27,EUR,Lisa Schmidt,DE75512108001245126199,Reisekosten Lisa Schmidt 2024-12
2025-03-20,2025-03-20,BNR-107130,Zahlungseingang,10000,7732.53,EUR,Kundenwelt GmbH,DE16530601800000001900,Zahlungseingang Kundenwelt GmbH 2025-03
2024-08-25,2024-08-25,BNR-107131,Zahlungseingang,10000,5814.5,EUR,Kundenwelt GmbH,DE76543210987654321000,Zahlungseingang Kundenwelt GmbH 2024-08
2024-12-10,2024-12-10,BNR-107132,Finanzamt Erstattung,17000,118.0,EUR,Finanzamt Berlin,DE75512108001245126199,Finanzamt Erstattung Finanzamt Berlin 2024-12
2024-04-08,2024-04-08,BNR-107133,Reisekosten,67600,-2708.63,EUR,Tom Berger,DE75512108001245126199,Reisekosten Tom Berger 2024-04
2025-01-09,2025-01-09,BNR-107134,Reisekosten,67600,-1973.41,EUR,Anna Weber,DE12500105170648489890,Reisekosten Anna Weber 2025-01
2024-12-19,2024-12-19,BNR-107135,Miete,69000,-1821.12,EUR,Büropark Mitte GmbH,DE75512108001245126199,Miete Büropark Mitte GmbH 2024-12
2024-08-06,2024-08-06,BNR-107136,Reisekosten,67600,-3955.83,EUR,Anna Weber,DE89370400440532013000,Reisekosten Anna Weber 2024-08
2025-01-06,2025-01-06,BNR-107137,Finanzamt Zahlung,17000,-2295.09,EUR,Finanzamt München,DE75512108001245126199,Finanzamt Zahlung Finanzamt München 2025-01
2024-02-07,2024-02-07,BNR-107138,Finanzamt Zahlung,17000,-934.98,EUR,Finanzamt München,DE89370400440532013000,Finanzamt Zahlung Finanzamt München 2024-02
2025-04-27,2025-04-27,BNR-107139,Strom,16000,-966.42,EUR,SAP,DE12345678901234567890,Strom SAP 2025-04
2024-01-25,2024-01-25,BNR-107140,Finanzamt Zahlung,17000,-952.92,EUR,Finanzamt Berlin,DE16530601800000001900,Finanzamt Zahlung Finanzamt Berlin 2024-01
2024-08-01,2024-08-01,BNR-107141,Zahlungseingang,10000,1144.73,EUR,Industriepartner AG,DE76543210987654321000,Zahlungseingang Industriepartner AG 2024-08
2024-06-12,2024-06-12,BNR-107142,Softwarelizenz,48000,-132.11,EUR,Microsoft,DE75512108001245126199,Softwarelizenz Microsoft 2024-06
2025-01-09,2025-01-09,BNR-107143,Zahlungseingang,10000,4754.52,EUR,Kundenwelt GmbH,DE16530601800000001900,Zahlungseingang Kundenwelt GmbH 2025-01
2025-02-07,2025-02-07,BNR-107144,Strom,16000,-285.02,EUR,Microsoft,DE62500105170648482300,Strom Microsoft 2025-02
2024-09-07,2024-09-07,BNR-107145,Strom,16000,-131.75,EUR,Microsoft,DE12345678901234567890,Strom Microsoft 2024-09
2024-11-11,2024-11-11,BNR-107146,Finanzamt Erstattung,17000,1346.73,EUR,Finanzamt Berlin,DE44500105175407324931,Finanzamt Erstattung Finanzamt Berlin 2024-11
2024-02-12,2024-02-12,BNR-107147,Finanzamt Erstattung,17000,1405.15,EUR,Finanzamt München,DE62500105170648482300,Finanzamt Erstattung Finanzamt München 2024-02
2024-03-28,2024-03-28,BNR-107148,Softwarelizenz,48000,-966.16,EUR,AWS,DE12345678901234567890,Softwarelizenz AWS 2024-03
2024-09-18,2024-09-18,BNR-107149,Softwarelizenz,48000,-489.99,EUR,Stromio Business,DE89370400440532013000,Softwarelizenz Stromio Business 2024-09
2025-04-14,2025-04-14,BNR-107150,Miete,69000,-1834.36,EUR,Büropark Mitte GmbH,DE16530601800000001900,Miete Büropark Mitte GmbH 2025-04
2024-01-31,2024-01-31,BNR-107151,Zahlungseingang,10000,1984.98,EUR,Meyer & Co KG,DE75512108001245126199,Zahlungseingang Meyer & Co KG 2024-01
2025-03-03,2025-03-03,BNR-107152,Zahlungseingang,10000,6583.48,EUR,ACME GmbH,DE76543210987654321000,Zahlungseingang ACME GmbH 2025-03
2025-03-02,2025-03-02,BNR-107153,Finanzamt Zahlung,17000,-2778.95,EUR,Finanzamt Berlin,DE16530601800000001900,Finanzamt Zahlung Finanzamt Berlin 2025-03
2024-01-08,2024-01-08,BNR-107154,Softwarelizenz,48000,-324.74,EUR,Microsoft,DE89370400440532013000,Softwarelizenz Microsoft 2024-01
2024-09-26,2024-09-26,BNR-107155,Reisekosten,67600,-1876.89,EUR,Tom Berger,DE44500105175407324931,Reisekosten Tom Berger 2024-09
2024-09-01,2024-09-01,BNR-107156,Zahlungseingang,10000,2279.3,EUR,Kundenwelt GmbH,DE12345678901234567890,Zahlungseingang Kundenwelt GmbH 2024-09
2025-04-23,2025-04-23,BNR-107157,Strom,16000,-412.16,EUR,AWS,DE76543210987654321000,Strom AWS 2025-04
2024-09-08,2024-09-08,BNR-107158,Softwarelizenz,48000,-347.47,EUR,Stromio Business,DE16530601800000001900,Softwarelizenz Stromio Business 2024-09
2025-01-26,2025-01-26,BNR-107159,Miete,69000,-1136.86,EUR,Cowork Space Berlin,DE62500105170648482300,Miete Cowork Space Berlin 2025-01
2024-05-13,2024-05-13,BNR-107160,Strom,16000,-446.25,EUR,Microsoft,DE12345678901234567890,Strom Microsoft 2024-05
2024-06-09,2024-06-09,BNR-107161,Zahlungseingang,10000,1461.15,EUR,Industriepartner AG,DE76543210987654321000,Zahlungseingang Industriepartner AG 2024-06
2024-10-12,2024-10-12,BNR-107162,Gehalt,60000,-2851.12,EUR,Tom Berger,DE89370400440532013000,Gehalt Tom Berger 2024-10
2024-12-14,2024-12-14,BNR-107163,Gehalt,60000,-1528.02,EUR,Anna Weber,DE76543210987654321000,Gehalt Anna Weber 2024-12
2025-02-26,2025-02-26,BNR-107164,Gehalt,60000,-1658.84,EUR,Anna Weber,DE16530601800000001900,Gehalt Anna Weber 2025-02
2025-04-02,2025-04-02,BNR-107165,Finanzamt Zahlung,17000,-1325.98,EUR,Finanzamt München,DE16530601800000001900,Finanzamt Zahlung Finanzamt München 2025-04
2025-05-03,2025-05-03,BNR-107166,Softwarelizenz,48000,-226.53,EUR,Adobe,DE89370400440532013000,Softwarelizenz Adobe 2025-05
2024-06-08,2024-06-08,BNR-107167,Reisekosten,67600,-1186.9,EUR,Tom Berger,DE89370400440532013000,Reisekosten Tom Berger 2024-06
2024-10-18,2024-10-18,BNR-107168,Gehalt,60000,-2191.03,EUR,Lisa Schmidt,DE75512108001245126199,Gehalt Lisa Schmidt 2024-10
2024-04-07,2024-04-07,BNR-107169,Reisekosten,67600,-1227.6,EUR,Tom Berger,DE89370400440532013000,Reisekosten Tom Berger 2024-04
2024-04-06,2024-04-06,BNR-107170,Gehalt,60000,-3959.05,EUR,Lisa Schmidt,DE76543210987654321000,Gehalt Lisa Schmidt 2024-04
2024-05-14,2024-05-14,BNR-107171,Softwarelizenz,48000,-393.89,EUR,SAP,DE89370400440532013000,Softwarelizenz SAP 2024-05
2024-12-25,2024-12-25,BNR-107172,Finanzamt Zahlung,17000,-1673.8,EUR,Finanzamt München,DE75512108001245126199,Finanzamt Zahlung Finanzamt München 2024-12
2024-12-05,2024-12-05,BNR-107173,Strom,16000,-473.16,EUR,SAP,DE44500105175407324931,Strom SAP 2024-12
2024-03-03,2024-03-03,BNR-107174,Finanzamt Erstattung,17000,1450.82,EUR,Finanzamt München,DE62500105170648482300,Finanzamt Erstattung Finanzamt München 2024-03
2024-02-08,2024-02-08,BNR-107175,Zahlungseingang,10000,6902.4,EUR,Meyer & Co KG,DE16530601800000001900,Zahlungseingang Meyer & Co KG 2024-02
2024-07-27,2024-07-27,BNR-107176,Strom,16000,-138.09,EUR,Adobe,DE16530601800000001900,Strom Adobe 2024-07
2024-01-06,2024-01-06,BNR-107177,Softwarelizenz,48000,-380.83,EUR,Microsoft,DE44500105175407324931,Softwarelizenz Microsoft 2024-01
2024-11-03,2024-11-03,BNR-107178,Finanzamt Zahlung,17000,-2923.71,EUR,Finanzamt Köln,DE12345678901234567890,Finanzamt Zahlung Finanzamt Köln 2024-11
